run,model,variant,article_id,source_dataset,original_index,sentence_index,sentence,rouge1_to_ref,rougeL_to_ref,risk_score,risk_tags,word_count,letters,avg_chars,long_word_count,long_word_ratio,hard_word_count,hard_word_ratio,fkgl,cli,dcrs
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_0501,PLOS,501,4,A genotype is the specific genetic makeup of the virus in a person.,,,0,,13,54,4.153846153846154,0,0.0,3,0.23076923076923078,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_0501,PLOS,501,5,Existing HIV treatment models are typically based only on sequence data and do not account for the chemical similarity of drugs.,,,1,long_sentence|negation_or_contrast,21,107,5.095238095238095,1,0.047619047619047616,5,0.23809523809523808,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_0501,PLOS,501,6,Sequence data refers to the order of genetic building blocks in the virus.,,,0,,13,61,4.6923076923076925,0,0.0,2,0.15384615384615385,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_0501,PLOS,501,7,Researchers applied proteochemometric models that combine chemical properties and protein target properties into a single bioactivity model.,,,4,long_word_dense|hard_word_dense,17,123,7.235294117647059,5,0.29411764705882354,7,0.4117647058823529,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_0501,PLOS,501,8,This method looks at both the drug structure and the virus proteins simultaneously.,,,0,,13,70,5.384615384615385,1,0.07692307692307693,2,0.15384615384615385,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_0501,PLOS,501,9,"Researchers constructed robust models to predict HIV drug resistance based on 300,000 bioactivity data points.",,,2,long_word_dense|number,16,88,5.5,4,0.25,4,0.25,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_0501,PLOS,501,10,"The study included three major drug classes known as NRTIs, PIs, and NNRTIs.",,,0,,13,61,4.6923076923076925,0,0.0,1,0.07692307692307693,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_0501,PLOS,501,11,Proteochemometric models outperform sequence-only models in classifying resistance and predicting changes in drug susceptibility.,,,4,long_word_dense|hard_word_dense|negation_or_contrast,14,114,8.142857142857142,7,0.5,7,0.5,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_0501,PLOS,501,12,Susceptibility describes how sensitive the virus is to a specific medication.,,,4,long_word_dense|hard_word_dense,11,66,6.0,2,0.18181818181818182,5,0.45454545454545453,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_0501,PLOS,501,13,The study identified previously unpublished mutations in HIV Reverse Transcriptase and HIV Protease that confer drug resistance.,,,4,long_word_dense|hard_word_dense,17,111,6.529411764705882,5,0.29411764705882354,8,0.47058823529411764,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_0501,PLOS,501,14,One such novel mutation identified by the model is known as T216M.,,,0,number,12,51,4.25,1,0.08333333333333333,2,0.16666666666666666,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_0501,PLOS,501,15,The proteochemometric models achieved an 84% correct resistance prediction rate on the Stanford University HIV resistance database.,,,4,long_word_dense|hard_word_dense|number,17,111,6.529411764705882,5,0.29411764705882354,7,0.4117647058823529,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_0501,PLOS,501,16,This database is a public record used by scientists to track viral changes.,,,0,,13,62,4.769230769230769,1,0.07692307692307693,1,0.07692307692307693,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_0501,PLOS,501,17,The researchers added an applicability domain to the prediction tool to inform users about the reliability of specific predictions.,,,5,long_sentence|long_word_dense|hard_word_dense,19,112,5.894736842105263,5,0.2631578947368421,6,0.3157894736842105,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_0563,PLOS,563,1,The protein clumping factor B helps S. aureus colonize the nose.,,,0,,11,52,4.7272727272727275,0,0.0,1,0.09090909090909091,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_0563,PLOS,563,2,It does this by binding to the cornified envelope in the nostrils.,,,0,,12,54,4.5,0,0.0,2,0.16666666666666666,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_0563,PLOS,563,3,Clumping factor B is a cell wall-anchored protein.,,,0,,8,41,5.125,1,0.125,1,0.125,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_0563,PLOS,563,4,This surface protein allows the bacteria to attach to host tissues.,,,0,,11,56,5.090909090909091,0,0.0,2,0.18181818181818182,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_0563,PLOS,563,5,ClfB is also a major virulence determinant during S. aureus skin infection.,,,0,,12,62,5.166666666666667,1,0.08333333333333333,3,0.25,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_0563,PLOS,563,6,This means the protein helps the bacteria cause disease in skin tissue.,,,0,causal_or_inferential,12,59,4.916666666666667,0,0.0,2,0.16666666666666666,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_0563,PLOS,563,7,Researchers found this new role for the protein beyond its known function in the nose.,,,0,,15,71,4.733333333333333,1,0.06666666666666667,1,0.06666666666666667,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_0563,PLOS,563,8,ClfB promotes skin abscess formation by binding to the host protein loricrin.,,,0,,12,65,5.416666666666667,0,0.0,3,0.25,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_0563,PLOS,563,9,This interaction increases the bacterial burden within the infected skin site.,,,2,hard_word_dense,11,67,6.090909090909091,1,0.09090909090909091,4,0.36363636363636365,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_0563,PLOS,563,10,Loricrin is a protein found in the protective barrier of the skin.,,,0,,12,54,4.5,1,0.08333333333333333,2,0.16666666666666666,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_0563,PLOS,563,11,Loricrin is a critical ligand that the bacteria use to build abscesses.,,,2,hard_word_dense,12,59,4.916666666666667,0,0.0,4,0.3333333333333333,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_0563,PLOS,563,12,An abscess is a pocket of infection that forms in the skin.,,,0,,12,47,3.9166666666666665,0,0.0,1,0.08333333333333333,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_0563,PLOS,563,13,The bacteria hijack this host ligand to create a robust structure for the infection.,,,0,,14,70,5.0,0,0.0,3,0.21428571428571427,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_0563,PLOS,563,14,Vaccination with ClfB induces protective humoral and cellular responses.,,,4,long_word_dense|hard_word_dense,9,63,7.0,2,0.2222222222222222,6,0.6666666666666666,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_0563,PLOS,563,15,These immune responses provide protection and reduce the severity of skin infections.,,,2,hard_word_dense,12,73,6.083333333333333,2,0.16666666666666666,7,0.5833333333333334,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_0563,PLOS,563,16,The vaccine triggers the immune system to produce antibodies and T cells.,,,2,hard_word_dense,12,61,5.083333333333333,1,0.08333333333333333,4,0.3333333333333333,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_0563,PLOS,563,17,The vaccine significantly lowers the number of bacteria found in the skin.,,,0,technical_density,12,62,5.166666666666667,1,0.08333333333333333,3,0.25,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_0563,PLOS,563,18,This reduction helps the body clear the infection more effectively.,,,2,hard_word_dense,10,57,5.7,1,0.1,3,0.3,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_0563,PLOS,563,19,A lower bacterial burden means the infection is less severe for the host.,,,0,,13,60,4.615384615384615,0,0.0,3,0.23076923076923078,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_0563,PLOS,563,20,ClfB is an important antigen for next-generation vaccines targeting SSTI.,,,2,hard_word_dense,10,62,6.2,1,0.1,5,0.5,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_0563,PLOS,563,21,SSTI refers to common skin and soft tissue infections caused by bacteria.,,,0,causal_or_inferential,12,61,5.083333333333333,1,0.08333333333333333,2,0.16666666666666666,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_0563,PLOS,563,22,Identifying this therapeutic target is a key step for future medical treatments.,,,4,long_word_dense|hard_word_dense|technical_density,12,68,5.666666666666667,3,0.25,4,0.3333333333333333,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_1116,PLOS,1116,1,Dengue virus causes about 100 million symptomatic infections every year.,,,4,long_word_dense|hard_word_dense|causal_or_inferential|number,10,59,5.9,2,0.2,3,0.3,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_1116,PLOS,1116,2,This virus is the most common mosquito-borne virus in the world and half of the world’s population is now at risk.,,,1,long_sentence|technical_density,22,91,4.136363636363637,2,0.09090909090909091,2,0.09090909090909091,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_1116,PLOS,1116,3,Infection ranges from mild dengue fever to life-threatening dengue hemorrhagic fever.,,,2,long_word_dense,11,73,6.636363636363637,2,0.18181818181818182,3,0.2727272727272727,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_1116,PLOS,1116,4,Dengue fever is called DF and the severe form is DHF.,,,0,,11,42,3.8181818181818183,0,0.0,1,0.09090909090909091,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_1116,PLOS,1116,5,Researchers used mass spectrometry for metabolomic profiling of adult patient sera.,,,4,long_word_dense|hard_word_dense,11,72,6.545454545454546,3,0.2727272727272727,4,0.36363636363636365,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_1116,PLOS,1116,6,This method identifies small molecules in the blood called metabolites to see how they differ between mild and severe cases.,,,1,long_sentence,20,104,5.2,2,0.1,4,0.2,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_1116,PLOS,1116,7,The study found 29 metabolites that differed during the critical phase.,,,0,number,11,58,5.2727272727272725,1,0.09090909090909091,3,0.2727272727272727,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_1116,PLOS,1116,8,The critical phase occurs five to seven days after fever starts and is when severe symptoms usually appear.,,,0,,18,89,4.944444444444445,0,0.0,3,0.16666666666666666,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_1116,PLOS,1116,9,Bile acids were 5 fold higher in DHF and linked to liver injury.,,,0,number,13,50,3.8461538461538463,0,0.0,1,0.07692307692307693,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_1116,PLOS,1116,10,These levels correlated with higher liver enzymes called AST and ALT which are markers of liver damage.,,,0,,17,86,5.0588235294117645,1,0.058823529411764705,3,0.17647058823529413,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_1116,PLOS,1116,11,Uric acid was 1.5 fold lower in patients with severe DHF.,,,0,number,12,43,3.5833333333333335,0,0.0,1,0.08333333333333333,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_1116,PLOS,1116,12,Low levels may lead to a decreased capacity for antioxidant defense against cellular stress.,,,2,hard_word_dense|hedged,14,78,5.571428571428571,1,0.07142857142857142,5,0.35714285714285715,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_1116,PLOS,1116,13,Chenodeoxyglycocholic acid remained 3 times higher during the recovery phase.,,,2,hard_word_dense|number,10,66,6.6,1,0.1,3,0.3,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_1116,PLOS,1116,14,This specific bile acid shows that liver impact can last longer even after the initial fever passes.,,,0,causal_or_inferential,17,83,4.882352941176471,0,0.0,2,0.11764705882352941,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_1116,PLOS,1116,15,These findings suggest new therapeutic targets for managing severe dengue.,,,2,hard_word_dense|technical_density|hedged,10,64,6.4,1,0.1,3,0.3,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_1116,PLOS,1116,16,Understanding the disease pathogenesis helps in finding better medical treatments for patients.,,,4,long_word_dense|hard_word_dense,12,83,6.916666666666667,3,0.25,4,0.3333333333333333,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_1309,PLOS,1309,1,Cullin-RING ubiquitin ligases must have their substrate receptor subunits tightly controlled.,,,4,long_word_dense|hard_word_dense,11,81,7.363636363636363,2,0.18181818181818182,7,0.6363636363636364,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_1309,PLOS,1309,2,This control ensures the cell maintains a balanced variety of these ligase machines.,,,2,hard_word_dense,13,71,5.461538461538462,0,0.0,5,0.38461538461538464,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_1309,PLOS,1309,3,Unbalanced levels of substrate receptors can lead to the sequestration of core components.,,,4,long_word_dense|hard_word_dense,13,77,5.923076923076923,3,0.23076923076923078,5,0.38461538461538464,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_1309,PLOS,1309,4,This competition for parts disrupts normal cellular functions.,,,0,,8,54,6.75,1,0.125,2,0.25,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_1309,PLOS,1309,5,Misregulation of substrate receptor components in SCF ligases is associated with cancer.,,,4,long_word_dense|hard_word_dense|technical_density,12,76,6.333333333333333,3,0.25,6,0.5,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_1309,PLOS,1309,6,Many other diseases are also linked to these protein-marking errors.,,,0,,10,57,5.7,1,0.1,2,0.2,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_1309,PLOS,1309,7,F-box proteins are typically regulated by autocatalytic ubiquitylation and proteasome-mediated degradation.,,,4,long_word_dense|hard_word_dense,11,94,8.545454545454545,4,0.36363636363636365,6,0.5454545454545454,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_1309,PLOS,1309,8,This process happens when the proteins are part of an intact SCF complex.,,,0,,13,60,4.615384615384615,0,0.0,0,0.0,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_1309,PLOS,1309,9,Researchers identified a new degradation pathway for the yeast F-box protein Met30.,,,2,long_word_dense|number,12,68,5.666666666666667,3,0.25,3,0.25,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_1309,PLOS,1309,10,This pathway acts when Met30 is dissociated from the Skp1 protein.,,,0,number,11,52,4.7272727272727275,1,0.09090909090909091,1,0.09090909090909091,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_1309,PLOS,1309,11,The new Met30 degradation pathway requires Cdc53/Cul1 but is independent of Skp1.,,,0,number,13,62,4.769230769230769,2,0.15384615384615385,3,0.23076923076923078,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_1309,PLOS,1309,12,It uses only specific parts of the usual machine to function.,,,0,negation_or_contrast,11,50,4.545454545454546,0,0.0,2,0.18181818181818182,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_1309,PLOS,1309,13,This pathway is essential for chromosome stability and defense against heavy metal stress.,,,2,hard_word_dense,13,77,5.923076923076923,1,0.07692307692307693,4,0.3076923076923077,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_1309,PLOS,1309,14,It specifically helps yeast cells recover from stress caused by cadmium.,,,0,causal_or_inferential,11,61,5.545454545454546,1,0.09090909090909091,2,0.18181818181818182,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_1309,PLOS,1309,15,"The study assigns biological functions to a sub-complex of Cdc53, Rbx1, and Cdc34.",,,0,number,13,61,4.6923076923076925,2,0.15384615384615385,2,0.15384615384615385,,,
pilot_n20_v7_factuality_chase,gemini3_flash_preview_minimal,rewritten,laysumm_plos_1309,PLOS,1309,16,This smaller team of proteins works independently of the Skp1 component.,,,0,number,11,60,5.454545454545454,1,0.09090909090909091,2,0.18181818181818182,,,
pilot_n20_v7_factuality_chase,gpt41_mini,generated,laysumm_elife_0006,eLife,6,1,Many decisions arise by gathering noisy evidence until it reaches a threshold or bound.,,,0,,14,73,5.214285714285714,0,0.0,4,0.2857142857142857,,,
pilot_n20_v7_factuality_chase,gpt41_mini,generated,laysumm_elife_0006,eLife,6,2,This process is called bounded evidence accumulation.,,,0,,7,46,6.571428571428571,1,0.14285714285714285,2,0.2857142857142857,,,
pilot_n20_v7_factuality_chase,gpt41_mini,generated,laysumm_elife_0006,eLife,6,3,"In perception, stimulus strength affects decision speed, accuracy, and confidence through this evidence accumulation.",,,4,long_word_dense|hard_word_dense,14,100,7.142857142857143,3,0.21428571428571427,7,0.5,,,
pilot_n20_v7_factuality_chase,gpt41_mini,generated,laysumm_elife_0006,eLife,6,4,Stimulus strength is measured by the signal-to-noise ratio.,,,2,hard_word_dense,8,49,6.125,1,0.125,3,0.375,,,
pilot_n20_v7_factuality_chase,gpt41_mini,generated,laysumm_elife_0006,eLife,6,5,"Increasing noise leads to faster decisions, lower accuracy, and paradoxically higher confidence.",,,4,long_word_dense|hard_word_dense|causal_or_inferential,12,82,6.833333333333333,3,0.25,5,0.4166666666666667,,,
pilot_n20_v7_factuality_chase,gpt41_mini,generated,laysumm_elife_0006,eLife,6,6,Noise here means more variability in the momentary evidence used to decide.,,,2,hard_word_dense,12,63,5.25,1,0.08333333333333333,4,0.3333333333333333,,,
pilot_n20_v7_factuality_chase,gpt41_mini,generated,laysumm_elife_0006,eLife,6,7,The study used a new sensory manipulation that adds unbiased noise to motion-selective areas in the visual cortex.,,,0,,18,95,5.277777777777778,2,0.1111111111111111,4,0.2222222222222222,,,
pilot_n20_v7_factuality_chase,gpt41_mini,generated,laysumm_elife_0006,eLife,6,8,This was confirmed by recording neurons in macaque brain areas MT and MST.,,,0,,13,61,4.6923076923076925,0,0.0,3,0.23076923076923078,,,
pilot_n20_v7_factuality_chase,gpt41_mini,generated,laysumm_elife_0006,eLife,6,9,"In humans and monkeys, increasing noise caused faster decisions and higher confidence with little loss in accuracy.",,,0,causal_or_inferential,17,97,5.705882352941177,2,0.11764705882352941,4,0.23529411764705882,,,
pilot_n20_v7_factuality_chase,gpt41_mini,generated,laysumm_elife_0006,eLife,6,10,This effect was seen across different stimulus strengths and was statistically significant when data were pooled.,,,0,,16,97,6.0625,2,0.125,4,0.25,,,
pilot_n20_v7_factuality_chase,gpt41_mini,generated,laysumm_elife_0006,eLife,6,11,The size of these effects matched predictions from a bounded evidence accumulation model.,,,0,,13,76,5.846153846153846,2,0.15384615384615385,3,0.23076923076923078,,,
pilot_n20_v7_factuality_chase,gpt41_mini,generated,laysumm_elife_0006,eLife,6,12,"This model explains how motion strength and noise affect choice, speed, and confidence.",,,0,causal_or_inferential,13,72,5.538461538461538,1,0.07692307692307693,1,0.07692307692307693,,,
pilot_n20_v7_factuality_chase,gpt41_mini,generated,laysumm_elife_0026,eLife,26,1,The enzyme OspI from Shigella flexneri changes glutamine 100 in UBC13 to glutamate.,,,2,hard_word_dense|number,13,65,5.0,0,0.0,5,0.38461538461538464,,,
pilot_n20_v7_factuality_chase,gpt41_mini,generated,laysumm_elife_0026,eLife,26,2,This chemical change is called deamidation and is specific to one amino acid in UBC13.,,,0,number,15,69,4.6,1,0.06666666666666667,4,0.26666666666666666,,,
pilot_n20_v7_factuality_chase,gpt41_mini,generated,laysumm_elife_0026,eLife,26,3,This change silences UBC13’s polyubiquitination activity with TRAF6 and blocks the NF-κB inflammatory response.,,,2,hard_word_dense|number,15,91,6.066666666666666,2,0.13333333333333333,5,0.3333333333333333,,,
pilot_n20_v7_factuality_chase,gpt41_mini,generated,laysumm_elife_0026,eLife,26,4,Polyubiquitination is a process that helps trigger immune signals through TRAF6 and NF-κB.,,,0,number,13,74,5.6923076923076925,1,0.07692307692307693,2,0.15384615384615385,,,
pilot_n20_v7_factuality_chase,gpt41_mini,generated,laysumm_elife_0026,eLife,26,5,Deamidation stops UBC13 from binding to the TRAF6 RING domain without changing UBC13’s shape or enzyme function.,,,0,negation_or_contrast|number,18,89,4.944444444444445,1,0.05555555555555555,2,0.1111111111111111,,,
pilot_n20_v7_factuality_chase,gpt41_mini,generated,laysumm_elife_0026,eLife,26,6,Binding to TRAF6 is needed for UBC13 to activate immune signaling.,,,0,number,11,52,4.7272727272727275,0,0.0,3,0.2727272727272727,,,
pilot_n20_v7_factuality_chase,gpt41_mini,generated,laysumm_elife_0026,eLife,26,7,Deamidation creates a new internal salt-bridge in UBC13 that competes with a key salt-bridge at the UBC13/TRAF6 interface.,,,3,long_sentence|hard_word_dense|number,19,96,5.052631578947368,3,0.15789473684210525,6,0.3157894736842105,,,
pilot_n20_v7_factuality_chase,gpt41_mini,generated,laysumm_elife_0026,eLife,26,8,Salt-bridges are bonds between charged parts of proteins that help them stick together.,,,0,,13,73,5.615384615384615,1,0.07692307692307693,2,0.15384615384615385,,,
pilot_n20_v7_factuality_chase,gpt41_mini,generated,laysumm_elife_0026,eLife,26,9,This salt-bridge competition also disrupts transient interactions needed to form the UBC13/TRAF6 complex.,,,2,long_word_dense|number,14,87,6.214285714285714,3,0.21428571428571427,3,0.21428571428571427,,,
pilot_n20_v7_factuality_chase,gpt41_mini,generated,laysumm_elife_0026,eLife,26,10,Transient interactions are temporary contacts that help proteins find and bind each other.,,,0,,13,77,5.923076923076923,1,0.07692307692307693,2,0.15384615384615385,,,
pilot_n20_v7_factuality_chase,gpt41_mini,generated,laysumm_elife_0026,eLife,26,11,"The negative charge on E100 repels the negatively charged surface of TRAF6 RING, further blocking transient interactions.",,,0,number,17,99,5.823529411764706,2,0.11764705882352941,4,0.23529411764705882,,,
pilot_n20_v7_factuality_chase,gpt41_mini,generated,laysumm_elife_0026,eLife,26,12,Electrostatic repulsion occurs when like charges push proteins apart.,,,0,,9,60,6.666666666666667,1,0.1111111111111111,2,0.2222222222222222,,,
pilot_n20_v7_factuality_chase,gpt41_mini,generated,laysumm_elife_0026,eLife,26,13,This post-translational modification weakens transient complexes and stops protein-protein association.,,,4,long_word_dense|hard_word_dense|technical_density,10,91,9.1,4,0.4,5,0.5,,,
pilot_n20_v7_factuality_chase,gpt41_mini,generated,laysumm_elife_0026,eLife,26,14,Post-translational modifications are chemical changes made to proteins after they are made.,,,0,,12,78,6.5,2,0.16666666666666666,3,0.25,,,
pilot_n20_v7_factuality_chase,gpt41_mini,generated,laysumm_elife_0028,eLife,28,1,"Working memory depends on coordinated interactions among large-scale brain networks, especially frontal and parietal regions.",,,4,long_word_dense|hard_word_dense,15,108,7.2,4,0.26666666666666666,6,0.4,,,
pilot_n20_v7_factuality_chase,gpt41_mini,generated,laysumm_elife_0028,eLife,28,2,These brain areas communicate across long distances to support memory tasks.,,,0,,11,65,5.909090909090909,1,0.09090909090909091,3,0.2727272727272727,,,
pilot_n20_v7_factuality_chase,gpt41_mini,generated,laysumm_elife_0028,eLife,28,3,Oscillatory synchronization in the theta frequency range helps coordinate neuronal activity during working memory.,,,4,long_word_dense|hard_word_dense,14,100,7.142857142857143,3,0.21428571428571427,7,0.5,,,
pilot_n20_v7_factuality_chase,gpt41_mini,generated,laysumm_elife_0028,eLife,28,4,Theta waves are brain rhythms between 4 and 8 Hz that organize activity across brain regions.,,,0,number,16,75,4.6875,0,0.0,2,0.125,,,
pilot_n20_v7_factuality_chase,gpt41_mini,generated,laysumm_elife_0028,eLife,28,5,Direct causal evidence that oscillatory activity shapes brain network dynamics and behavior in humans is limited.,,,2,hard_word_dense,16,97,6.0625,1,0.0625,6,0.375,,,
pilot_n20_v7_factuality_chase,gpt41_mini,generated,laysumm_elife_0028,eLife,28,6,It is unclear how changing brain waves affects human behavior.,,,0,,10,52,5.2,0,0.0,1,0.1,,,
pilot_n20_v7_factuality_chase,gpt41_mini,generated,laysumm_elife_0028,eLife,28,7,The study used transcranial alternating current stimulation (tACS) to modulate oscillations in a right frontoparietal network supporting working memory. tACS is a non-invasive electrical method that applies rhythmic currents to specific brain areas.,,,6,long_sentence|very_long_sentence|long_word_dense|hard_word_dense,33,212,6.424242424242424,8,0.24242424242424243,11,0.3333333333333333,,,
pilot_n20_v7_factuality_chase,gpt41_mini,generated,laysumm_elife_0028,eLife,28,8,Synchronous tACS improved working memory performance during high-demand tasks like the 2-back test.,,,4,long_word_dense|hard_word_dense|number,13,83,6.384615384615385,3,0.23076923076923078,5,0.38461538461538464,,,
pilot_n20_v7_factuality_chase,gpt41_mini,generated,laysumm_elife_0028,eLife,28,9,Synchronizing brain waves with tACS made participants respond faster in difficult memory tasks.,,,2,hard_word_dense|technical_density,13,82,6.3076923076923075,2,0.15384615384615385,4,0.3076923076923077,,,
pilot_n20_v7_factuality_chase,gpt41_mini,generated,laysumm_elife_0028,eLife,28,10,"The effects of tACS depend on the relative phase of stimulation and the cognitive state, as shown by fMRI.",,,1,long_sentence|technical_density,19,86,4.526315789473684,1,0.05263157894736842,3,0.15789473684210525,,,
pilot_n20_v7_factuality_chase,gpt41_mini,generated,laysumm_elife_0028,eLife,28,11,Brain scans revealed that timing between stimulation and brain activity changes how networks respond.,,,0,,14,87,6.214285714285714,1,0.07142857142857142,3,0.21428571428571427,,,
pilot_n20_v7_factuality_chase,gpt41_mini,generated,laysumm_elife_0028,eLife,28,12,Synchronous tACS during a verbal working memory task increased parietal brain activity linked to better performance.,,,2,hard_word_dense,16,100,6.25,2,0.125,6,0.375,,,
pilot_n20_v7_factuality_chase,gpt41_mini,generated,laysumm_elife_0028,eLife,28,13,Higher activity in the parietal region correlated with faster responses in the memory task.,,,2,hard_word_dense,14,77,5.5,1,0.07142857142857142,5,0.35714285714285715,,,
pilot_n20_v7_factuality_chase,gpt41_mini,generated,laysumm_elife_0028,eLife,28,14,The relative phase of frontoparietal tACS influences functional connectivity and information flow within the working memory network.,,,4,long_word_dense|hard_word_dense,17,115,6.764705882352941,5,0.29411764705882354,7,0.4117647058823529,,,
